epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8700947165489197,9.999999747378752e-05,0.43579602241516113,0.9373401403427124,0.2730019688606262
1,0.9334686398506165,9.999999747378752e-05,0.3060672879219055,0.8861892819404602,0.42281752824783325
2,0.9402345418930054,9.999999747378752e-05,0.27303048968315125,0.9373401403427124,0.27797943353652954
3,0.9492557644844055,9.999999747378752e-05,0.26000577211380005,0.9092071652412415,0.3386298418045044
4,0.9526386857032776,9.999999747378752e-05,0.23350828886032104,0.9322250485420227,0.2656576931476593
5,0.9494813084602356,9.999999747378752e-05,0.24301302433013916,0.9296675324440002,0.25334081053733826
6,0.9546684622764587,9.999999747378752e-05,0.22180086374282837,0.9309462904930115,0.2684585750102997
7,0.9524131417274475,9.999999747378752e-05,0.22391803562641144,0.927109956741333,0.26879802346229553
